location,size,total_sqft,bath,price,price_per_sqft,bhk
Sarjapur  Road,2,1309.0,2,69.5,5309.396485867074,2
Sarjapur  Road,3,1691.0,3,100.0,5913.660555884092,3
Sarjapur  Road,2,1367.0,2,80.0,5852.231163130944,2
Sarjapur  Road,3,1984.0,4,148.0,7459.677419354839,3
Sarjapur  Road,2,1346.0,2,74.03,5500.0,2
Sarjapur  Road,2,1112.0,2,58.0,5215.827338129497,2
Sarjapur  Road,2,1340.0,2,75.0,5597.014925373134,2
Sarjapur  Road,3,3500.0,3,275.0,7857.142857142857,3
Sarjapur  Road,2,1132.0,2,70.0,6183.745583038869,2
Sarjapur  Road,4,2425.0,5,195.0,8041.237113402062,4
Sarjapura - Attibele Road,3,1330.0,2,48.0,3609.0225563909776,3
Sarjapura - Attibele Road,3,1329.0,2,45.95,3457.486832204665,3
Sarjapura - Attibele Road,2,829.0,2,22.8,2750.301568154403,2
Sarjapura - Attibele Road,3,2400.0,3,85.0,3541.6666666666665,3
Sarjapura - Attibele Road,2,1033.0,2,28.41,2750.242013552759,2
Sarjapura - Attibele Road,3,1676.0,3,52.0,3102.625298329356,3
Sarjapura - Attibele Road,3,1800.0,3,90.0,5000.0,3
Sarjapura - Attibele Road,2,1308.0,2,37.0,2828.74617737003,2
Sarjapura - Attibele Road,2,1073.0,2,31.77,2960.857409133271,2
Sarjapura - Attibele Road,3,1330.0,2,49.0,3684.2105263157896,3
Sarjapura - Attibele Road,2,1090.0,2,37.0,3394.4954128440368,2
Sarjapura - Attibele Road,2,1126.0,2,36.0,3197.158081705151,2
Sarjapura - Attibele Road,1,740.0,1,23.65,3195.945945945946,1
Sarjapura - Attibele Road,3,1555.0,3,52.0,3344.051446945338,3
Sector 2 HSR Layout,2,1296.0,2,75.0,5787.037037037037,2
Sector 2 HSR Layout,1,794.0,1,60.0,7556.675062972292,1
Sector 2 HSR Layout,2,1143.0,2,65.0,5686.789151356081,2
Sector 2 HSR Layout,3,1665.0,3,110.0,6606.606606606607,3
Sector 2 HSR Layout,3,1512.0,3,80.0,5291.005291005291,3
Sector 2 HSR Layout,2,1332.0,2,101.0,7582.582582582582,2
Sector 2 HSR Layout,3,1600.0,3,90.0,5625.0,3
Sector 2 HSR Layout,2,1231.0,2,66.0,5361.494719740049,2
Sector 7 HSR Layout,4,3000.0,5,275.0,9166.666666666666,4
Sector 7 HSR Layout,2,1163.0,2,98.86,8500.42992261393,2
Sector 7 HSR Layout,3,1760.0,3,145.0,8238.636363636364,3
Sector 7 HSR Layout,3,3900.0,3,300.0,7692.307692307692,3
Sector 7 HSR Layout,2,1163.0,2,98.86,8500.42992261393,2
Sector 7 HSR Layout,2,1342.0,2,115.0,8569.29955290611,2
Sector 7 HSR Layout,3,1760.0,3,160.0,9090.90909090909,3
Sector 7 HSR Layout,3,1760.0,3,142.0,8068.181818181818,3
Sector 7 HSR Layout,3,2400.0,2,195.0,8125.0,3
Sector 7 HSR Layout,3,1760.0,3,185.0,10511.363636363636,3
Sector 7 HSR Layout,2,1162.0,2,98.77,8500.0,2
Seegehalli,2,901.0,2,35.14,3900.110987791343,2
Seegehalli,2,800.0,1,50.0,6250.0,2
Seegehalli,2,1118.0,2,37.5,3354.2039355992843,2
Seegehalli,3,1200.0,2,62.0,5166.666666666667,3
Seegehalli,2,1155.0,2,72.0,6233.766233766234,2
Seegehalli,3,1830.0,4,82.0,4480.87431693989,3
Seegehalli,3,4000.0,3,235.0,5875.0,3
Seegehalli,2,1096.0,2,41.0,3740.875912408759,2
Seegehalli,2,920.0,2,27.0,2934.782608695652,2
Seegehalli,3,1553.0,3,68.0,4378.62202189311,3
Seegehalli,3,1639.0,3,120.0,7321.537522879805,3
Seegehalli,3,3000.0,4,235.0,7833.333333333333,3
Seegehalli,2,1134.0,2,45.0,3968.253968253968,2
Seegehalli,3,1683.0,3,80.0,4753.416518122401,3
Seegehalli,2,1176.0,2,50.0,4251.700680272109,2
Seegehalli,3,3000.0,4,240.0,8000.0,3
Shampura,4,2650.0,4,150.0,5660.377358490566,4
Shampura,2,1200.0,2,53.0,4416.666666666667,2
Shampura,2,700.0,1,35.0,5000.0,2
Shampura,3,1400.0,3,70.0,5000.0,3
Shampura,3,1475.0,3,78.0,5288.135593220339,3
Shampura,3,1700.0,3,75.0,4411.764705882353,3
Shivaji Nagar,2,850.0,2,55.0,6470.588235294118,2
Shivaji Nagar,2,1554.0,3,130.0,8365.508365508365,2
Shivaji Nagar,1,3820.0,1,306.0,8010.471204188481,1
Shivaji Nagar,2,703.0,2,49.5,7041.251778093883,2
Shivaji Nagar,3,1460.0,2,90.0,6164.383561643836,3
Shivaji Nagar,2,600.0,1,65.0,10833.333333333334,2
Singasandra,2,1030.0,2,55.0,5339.805825242718,2
Singasandra,2,1100.0,2,52.0,4727.272727272727,2
Singasandra,2,1300.0,2,65.0,5000.0,2
Singasandra,2,1010.0,2,40.0,3960.3960396039606,2
Singasandra,2,1375.0,2,58.0,4218.181818181818,2
Singasandra,2,1120.0,2,60.0,5357.142857142857,2
Singasandra,3,1510.0,3,75.0,4966.887417218543,3
Singasandra,2,1179.0,2,56.0,4749.787955894826,2
Singasandra,2,1416.0,2,67.0,4731.6384180790965,2
Singasandra,3,1476.0,2,73.0,4945.79945799458,3
Singasandra,2,1139.7,2,45.0,3948.407475651487,2
Singasandra,2,1465.0,2,60.0,4095.563139931741,2
Singasandra,3,1653.0,3,85.0,5142.165759225651,3
Somasundara Palya,2,1255.0,2,67.0,5338.645418326693,2
Somasundara Palya,2,1448.0,2,68.0,4696.132596685083,2
Somasundara Palya,2,1178.0,2,73.0,6196.9439728353145,2
Somasundara Palya,2,1260.0,2,60.0,4761.9047619047615,2
Somasundara Palya,2,1033.0,2,48.0,4646.660212971927,2
Somasundara Palya,2,1329.0,2,70.0,5267.11813393529,2
Somasundara Palya,3,2372.0,3,140.0,5902.192242833053,3
Somasundara Palya,2,1185.0,2,70.0,5907.172995780591,2
Somasundara Palya,4,2400.0,3,140.0,5833.333333333333,4
Somasundara Palya,3,1650.0,3,95.0,5757.575757575758,3
Somasundara Palya,2,1186.0,2,72.0,6070.826306913997,2
Sompura,2,825.0,2,33.0,4000.0,2
Sompura,3,1025.0,2,37.0,3609.756097560976,3
Sompura,2,1020.0,2,41.0,4019.607843137255,2
Sompura,2,1126.0,2,39.0,3463.587921847247,2
Sompura,2,825.0,2,32.0,3878.787878787879,2
Sompura,3,1360.0,2,45.0,3308.823529411765,3
Sompura,3,1350.0,2,47.0,3481.4814814814813,3
Sompura,4,2150.0,3,85.0,3953.488372093024,4
Sonnenahalli,2,896.0,2,43.75,4882.8125,2
Sonnenahalli,2,1120.0,2,43.0,3839.285714285714,2
Sonnenahalli,2,1100.0,2,44.0,4000.0,2
Sonnenahalli,2,1011.0,2,50.53,4998.021760633037,2
Sonnenahalli,1,605.0,1,30.715,5076.859504132231,1
Sonnenahalli,3,1484.0,3,74.18,4998.652291105122,3
Sonnenahalli,3,1610.0,3,80.48,4998.757763975155,3
Sonnenahalli,3,1415.0,2,65.0,4593.639575971732,3
Sonnenahalli,2,1268.0,2,58.0,4574.132492113565,2
Sonnenahalli,2,1268.0,2,56.0,4416.403785488959,2
Sonnenahalli,1,605.0,1,30.24,4998.347107438017,1
Sonnenahalli,3,1484.0,3,75.0,5053.908355795148,3
Subramanyapura,2,929.0,2,50.17,5400.4305705059205,2
Subramanyapura,2,1200.0,2,52.0,4333.333333333333,2
Subramanyapura,2,975.0,2,58.0,5948.717948717948,2
Subramanyapura,2,1277.0,2,55.0,4306.969459671104,2
Subramanyapura,2,985.0,2,58.0,5888.324873096447,2
Subramanyapura,3,1245.0,2,68.0,5461.847389558233,3
Subramanyapura,2,1313.0,2,73.0,5559.786747905559,2
Subramanyapura,2,1313.0,2,66.5,5064.737242955065,2
Subramanyapura,3,1255.0,2,79.0,6294.820717131474,3
Subramanyapura,3,1330.0,3,72.0,5413.533834586467,3
Subramanyapura,2,929.0,2,48.0,5166.846071044133,2
Subramanyapura,2,950.0,2,55.0,5789.473684210527,2
Subramanyapura,2,929.0,2,56.0,6027.987082884823,2
Subramanyapura,3,1260.0,2,76.0,6031.746031746032,3
Subramanyapura,2,960.0,2,55.0,5729.166666666667,2
Subramanyapura,3,1260.0,2,73.0,5793.650793650793,3
Subramanyapura,3,1278.0,3,70.0,5477.308294209703,3
Subramanyapura,2,929.0,2,49.0,5274.48869752422,2
Subramanyapura,3,1260.0,2,75.0,5952.380952380952,3
Subramanyapura,2,1000.0,2,45.0,4500.0,2
Subramanyapura,2,929.0,1,51.0,5489.773950484392,2
Subramanyapura,3,1880.0,3,110.0,5851.063829787234,3
Sultan Palaya,3,1700.0,3,120.0,7058.823529411765,3
Sultan Palaya,2,1100.0,2,45.0,4090.909090909091,2
Sultan Palaya,2,900.0,2,45.0,5000.0,2
Sultan Palaya,2,870.0,2,65.0,7471.264367816092,2
Sultan Palaya,3,1765.0,3,80.0,4532.57790368272,3
Sultan Palaya,3,1713.0,3,125.0,7297.139521307648,3
Sultan Palaya,2,1009.0,2,65.0,6442.021803766105,2
Sultan Palaya,4,5000.0,5,325.0,6500.0,4
Sultan Palaya,2,1070.0,2,49.0,4579.439252336449,2
TC Palaya,3,1475.0,3,98.0,6644.067796610169,3
TC Palaya,2,1200.0,2,60.0,5000.0,2
TC Palaya,2,1240.0,2,60.0,4838.709677419355,2
TC Palaya,3,1500.0,2,100.0,6666.666666666667,3
TC Palaya,2,1200.0,2,65.0,5416.666666666667,2
TC Palaya,2,1200.0,2,70.0,5833.333333333333,2
TC Palaya,2,900.0,2,55.0,6111.111111111111,2
TC Palaya,4,4800.0,3,302.0,6291.666666666667,4
TC Palaya,2,1000.0,2,64.0,6400.0,2
TC Palaya,2,900.0,2,55.0,6111.111111111111,2
TC Palaya,2,1200.0,2,66.0,5500.0,2
TC Palaya,2,900.0,2,55.0,6111.111111111111,2
TC Palaya,2,900.0,2,55.0,6111.111111111111,2
TC Palaya,2,1200.0,2,65.0,5416.666666666667,2
TC Palaya,2,1500.0,2,75.0,5000.0,2
TC Palaya,2,1000.0,2,70.0,7000.0,2
TC Palaya,2,1100.0,2,65.0,5909.090909090909,2
TC Palaya,2,1800.0,2,80.0,4444.444444444444,2
TC Palaya,2,1200.0,2,70.0,5833.333333333333,2
TC Palaya,1,1350.0,1,55.0,4074.074074074074,1
TC Palaya,2,900.0,2,55.0,6111.111111111111,2
TC Palaya,2,900.0,2,55.0,6111.111111111111,2
TC Palaya,2,1082.0,2,64.0,5914.972273567468,2
TC Palaya,2,1152.0,2,55.0,4774.305555555556,2
Talaghattapura,3,1868.0,3,131.0,7012.847965738758,3
Talaghattapura,3,1804.0,3,120.0,6651.884700665189,3
Talaghattapura,3,2106.0,3,126.0,5982.905982905983,3
Talaghattapura,3,1868.0,3,121.0,6477.516059957174,3
Talaghattapura,3,2106.0,3,126.0,5982.905982905983,3
Talaghattapura,3,1868.0,3,135.0,7226.980728051391,3
Talaghattapura,3,1856.0,3,135.0,7273.706896551724,3
Talaghattapura,3,1868.0,3,120.0,6423.982869379015,3
Talaghattapura,3,1804.0,3,115.0,6374.7228381374725,3
Talaghattapura,3,1856.0,3,135.0,7273.706896551724,3
Talaghattapura,3,2254.0,3,153.0,6787.93256433008,3
Talaghattapura,3,2106.0,3,148.0,7027.540360873694,3
Talaghattapura,3,1856.0,3,135.0,7273.706896551724,3
Talaghattapura,3,2273.0,3,159.0,6995.160580730312,3
Talaghattapura,3,2099.0,3,147.0,7003.334921391139,3
Talaghattapura,2,1100.0,2,50.0,4545.454545454545,2
Talaghattapura,2,1100.0,2,49.49,4499.090909090909,2
Talaghattapura,3,1575.0,3,80.0,5079.36507936508,3
Talaghattapura,3,2273.0,3,145.0,6379.234491860977,3
Talaghattapura,2,1175.0,2,62.0,5276.595744680851,2
Talaghattapura,3,1804.0,3,127.0,7039.911308203991,3
Talaghattapura,2,1062.0,2,42.48,4000.0,2
Talaghattapura,3,1804.0,3,122.0,6762.749445676275,3
Talaghattapura,3,1800.0,3,84.0,4666.666666666667,3
Talaghattapura,3,2265.0,3,159.0,7019.867549668874,3
Talaghattapura,3,2099.0,3,134.0,6383.992377322535,3
Thanisandra,2,1296.0,2,80.0,6172.83950617284,2
Thanisandra,3,2144.0,3,145.0,6763.059701492537,3
Thanisandra,2,1296.0,2,83.0,6404.320987654321,2
Thanisandra,3,2144.0,3,135.0,6296.641791044776,3
Thanisandra,2,1093.0,2,70.0,6404.391582799634,2
Thanisandra,3,1265.0,2,79.0,6245.059288537549,3
Thanisandra,3,1651.0,3,97.38,5898.24348879467,3
Thanisandra,2,1265.0,2,85.0,6719.367588932806,2
Thanisandra,3,1564.0,3,101.0,6457.800511508952,3
Thanisandra,3,1847.0,3,123.0,6659.447753113156,3
Thanisandra,3,1697.0,3,114.0,6717.737183264585,3
Thanisandra,6,3500.0,5,160.0,4571.428571428572,6
Thanisandra,3,1573.0,3,95.0,6039.4151303242215,3
Thanisandra,3,1917.0,3,122.0,6364.110589462703,3
Thanisandra,1,693.0,1,34.3,4949.494949494949,1
Thanisandra,2,1098.0,2,68.0,6193.078324225865,2
Thanisandra,1,760.0,1,50.3,6618.421052631579,1
Thanisandra,2,934.0,2,58.68,6282.655246252677,2
Thanisandra,3,2002.0,3,112.0,5594.4055944055945,3
Thanisandra,3,1697.0,3,115.0,6776.664702416028,3
Thanisandra,1,1380.0,1,62.1,4500.0,1
Thanisandra,1,923.0,1,60.84,6591.549295774648,1
Thanisandra,1,923.0,1,45.69,4950.162513542795,1
Thanisandra,3,1874.0,4,130.0,6937.033084311633,3
Thanisandra,3,1698.0,3,102.0,6007.067137809187,3
Thanisandra,3,1411.0,3,93.04,6593.905031892275,3
Thanisandra,3,1996.0,3,135.0,6763.527054108216,3
Thanisandra,3,1801.0,3,115.0,6385.341476957246,3
Thanisandra,2,1265.0,2,82.0,6482.213438735178,2
Thanisandra,3,1917.0,4,113.0,5894.627021387585,3
Thanisandra,1,662.0,1,42.0,6344.410876132931,1
Thanisandra,3,1948.0,3,130.0,6673.511293634497,3
Thanisandra,2,965.0,2,67.0,6943.00518134715,2
Thanisandra,2,1098.0,2,74.0,6739.526411657559,2
Thanisandra,3,1564.0,3,104.0,6649.616368286445,3
Thanisandra,3,2127.0,3,135.0,6346.967559943582,3
Thanisandra,2,1276.0,2,75.0,5877.742946708464,2
Thanisandra,1,693.0,1,34.3,4949.494949494949,1
Thanisandra,2,1265.0,2,78.0,6166.00790513834,2
Thanisandra,2,934.0,2,55.0,5888.650963597431,2
Thanisandra,2,1056.0,2,68.0,6439.393939393939,2
Thanisandra,3,1595.0,3,110.0,6896.551724137931,3
Thanisandra,3,1411.0,3,93.15,6601.700921332388,3
Thanisandra,2,1093.0,2,68.1,6230.558096980786,2
Thanisandra,2,1093.0,2,72.0,6587.374199451052,2
Thanisandra,3,1698.0,3,107.0,6301.531213191991,3
Thanisandra,3,1564.0,3,105.0,6713.5549872122765,3
Thanisandra,2,1265.0,2,83.0,6561.264822134387,2
Thanisandra,1,763.0,1,35.285,4624.508519003931,1
Thanisandra,2,965.0,2,56.0,5803.108808290155,2
Thanisandra,3,1546.0,3,95.0,6144.890038809832,3
Thanisandra,1,620.0,1,38.535,6215.32258064516,1
Thanisandra,3,1697.0,3,110.0,6482.027106658809,3
Thanisandra,3,1492.0,3,88.0,5898.123324396783,3
Thanisandra,3,2072.0,3,122.0,5888.030888030888,3
Thanisandra,3,1880.0,3,120.0,6382.978723404255,3
Thanisandra,1,760.0,1,50.0,6578.9473684210525,1
Thanisandra,3,1800.0,4,125.0,6944.444444444444,3
Thanisandra,1,933.0,2,58.0,6216.505894962486,1
Thanisandra,3,1917.0,3,110.0,5738.132498695879,3
Thanisandra,3,1996.0,4,123.0,6162.324649298597,3
Thanisandra,2,1183.0,2,77.25,6530.0084530853765,2
Thanisandra,3,1491.0,3,88.0,5902.079141515761,3
Thanisandra,1,662.0,1,29.0,4380.664652567976,1
Thanisandra,3,1564.0,3,100.0,6393.861892583121,3
Thanisandra,1,663.0,1,46.1,6953.242835595776,1
Thanisandra,1,662.0,1,45.0,6797.583081570997,1
Thanisandra,3,1573.0,3,98.0,6230.133502860776,3
Thanisandra,3,1262.0,2,83.0,6576.862123613312,3
Thanisandra,2,1056.0,2,65.0,6155.30303030303,2
Thanisandra,3,1702.0,3,115.0,6756.756756756757,3
Thanisandra,3,1935.0,4,122.0,6304.909560723514,3
Thanisandra,2,933.0,2,55.0,5894.962486602358,2
Thanisandra,2,1183.0,2,77.3,6534.234995773458,2
Thanisandra,1,662.0,1,38.0,5740.181268882176,1
Thanisandra,3,1595.0,3,105.0,6583.07210031348,3
Thanisandra,1,580.0,1,27.5,4741.379310344828,1
Thanisandra,3,2087.0,4,139.0,6660.277910876856,3
Thanisandra,2,1098.0,2,71.0,6466.302367941712,2
Thanisandra,3,1411.0,3,93.25,6608.788093550674,3
Thanisandra,3,1732.0,3,112.0,6466.512702078522,3
Thanisandra,1,933.0,1,61.0,6538.049303322615,1
Thanisandra,3,1702.0,3,107.0,6286.721504112808,3
Thanisandra,1,684.0,1,34.355,5022.66081871345,1
Thanisandra,3,2030.0,4,125.0,6157.635467980295,3
Thanisandra,1,663.0,1,46.0,6938.15987933635,1
Thanisandra,4,1948.0,4,129.0,6622.17659137577,4
Thanisandra,3,1573.0,3,90.0,5721.551176096631,3
Thanisandra,2,1056.0,2,70.0,6628.787878787879,2
Thanisandra,3,1595.0,3,96.0,6018.808777429467,3
Thanisandra,2,1245.0,2,83.05,6670.682730923695,2
Thanisandra,4,2695.0,4,188.0,6975.881261595548,4
Thanisandra,3,1261.0,2,80.0,6344.171292624901,3
Thanisandra,3,1884.0,4,117.0,6210.191082802548,3
Thanisandra,3,1930.0,4,122.0,6321.243523316062,3
Thanisandra,1,620.0,1,38.46,6203.225806451613,1
Thanisandra,3,1930.0,4,120.0,6217.616580310881,3
Thanisandra,1,760.0,1,50.4,6631.578947368421,1
Thanisandra,1,663.0,1,32.82,4950.226244343891,1
Thanisandra,3,1801.0,3,115.0,6385.341476957246,3
Thanisandra,2,1305.0,2,90.0,6896.551724137931,2
Thanisandra,3,1965.0,4,125.0,6361.323155216285,3
Thanisandra,3,1573.0,3,100.0,6357.279084551812,3
Thanisandra,4,1917.0,4,130.0,6781.429316640584,4
Thigalarapalya,2,1297.0,2,103.0,7941.403238242097,2
Thigalarapalya,2,1418.0,2,95.0,6699.576868829337,2
Thigalarapalya,2,1418.0,2,103.0,7263.751763046544,2
Thigalarapalya,2,1418.0,2,101.0,7122.708039492242,2
Thigalarapalya,2,1418.0,2,104.0,7334.273624823695,2
Thigalarapalya,4,3122.0,5,225.0,7206.91864189622,4
Thigalarapalya,2,1418.0,2,103.0,7263.751763046544,2
Thigalarapalya,3,2072.0,4,159.0,7673.745173745174,3
Thigalarapalya,2,1418.0,2,106.0,7475.317348377997,2
Thigalarapalya,2,1418.0,2,104.0,7334.273624823695,2
Thigalarapalya,2,1418.0,2,105.0,7404.795486600846,2
Thigalarapalya,2,1418.0,2,104.0,7334.273624823695,2
Thigalarapalya,2,1418.0,2,106.0,7475.317348377997,2
Thigalarapalya,3,2072.0,4,155.0,7480.694980694981,3
Thigalarapalya,3,1830.0,4,135.0,7377.049180327869,3
Thigalarapalya,2,1418.0,2,105.0,7404.795486600846,2
Thigalarapalya,3,2072.0,4,160.0,7722.007722007722,3
Thigalarapalya,3,2072.0,4,160.0,7722.007722007722,3
Thigalarapalya,3,2072.0,4,155.0,7480.694980694981,3
Thigalarapalya,3,2072.0,4,153.0,7384.169884169884,3
Thigalarapalya,3,2072.0,4,157.0,7577.220077220078,3
Thigalarapalya,2,1418.0,2,105.0,7404.795486600846,2
Thigalarapalya,4,3362.0,5,249.0,7406.305770374777,4
Thigalarapalya,4,4190.0,4,325.0,7756.563245823389,4
Thigalarapalya,2,1400.0,2,105.0,7500.0,2
Thigalarapalya,2,1297.0,2,98.0,7555.898226676947,2
Thubarahalli,4,3800.0,4,239.0,6289.473684210527,4
Thubarahalli,2,1200.0,2,78.0,6500.0,2
Thubarahalli,2,1128.0,2,75.0,6648.936170212766,2
Thubarahalli,2,1185.0,2,65.0,5485.232067510548,2
Thubarahalli,2,975.0,2,55.0,5641.025641025641,2
Thubarahalli,2,1330.0,2,75.0,5639.097744360903,2
Thubarahalli,2,1085.0,2,70.0,6451.612903225807,2
Thubarahalli,2,1216.0,2,80.0,6578.9473684210525,2
Thubarahalli,2,1200.0,2,79.0,6583.333333333333,2
Thubarahalli,2,1200.0,2,80.0,6666.666666666667,2
Thubarahalli,2,1200.0,2,79.55,6629.166666666667,2
Thubarahalli,3,2625.0,3,175.0,6666.666666666667,3
Thubarahalli,2,975.0,2,50.0,5128.205128205128,2
Thubarahalli,3,1584.0,3,101.0,6376.262626262626,3
Tindlu,3,1500.0,2,87.0,5800.0,3
Tindlu,7,7500.0,7,400.0,5333.333333333333,7
Tindlu,3,1357.0,2,65.0,4789.977892409727,3
Tindlu,3,1500.0,3,87.0,5800.0,3
Tindlu,3,1370.07,3,65.0,4744.283138817725,3
Tindlu,2,1165.0,2,59.8,5133.0472103004295,2
Tindlu,2,1050.0,2,55.0,5238.095238095239,2
Tindlu,2,1100.0,2,55.0,5000.0,2
Tumkur Road,3,1500.0,3,95.0,6333.333333333333,3
Tumkur Road,3,1779.0,3,112.0,6295.6717256885895,3
Tumkur Road,3,1586.0,3,100.0,6305.170239596469,3
Tumkur Road,2,1098.0,2,72.0,6557.377049180328,2
Tumkur Road,3,1354.0,3,90.0,6646.971935007386,3
Tumkur Road,3,1240.0,2,84.0,6774.193548387097,3
Tumkur Road,1,596.0,1,30.09,5048.657718120805,1
Tumkur Road,2,1239.0,2,82.0,6618.240516545601,2
Tumkur Road,2,1246.0,2,82.0,6581.0593900481545,2
Tumkur Road,3,1500.0,3,100.0,6666.666666666667,3
Tumkur Road,3,1416.0,3,94.0,6638.418079096045,3
Tumkur Road,2,1027.0,2,60.0,5842.259006815969,2
Tumkur Road,2,1027.0,2,68.62,6681.596884128529,2
Tumkur Road,3,1459.0,2,95.0,6511.3091158327625,3
Tumkur Road,2,992.0,2,60.0,6048.387096774193,2
Tumkur Road,2,1066.0,2,52.5,4924.953095684803,2
Tumkur Road,1,596.0,1,31.315,5254.194630872483,1
Tumkur Road,3,1240.0,2,79.0,6370.967741935484,3
Tumkur Road,3,1441.0,2,95.0,6592.64399722415,3
Tumkur Road,3,1240.0,2,83.0,6693.548387096775,3
Tumkur Road,2,1027.0,2,67.0,6523.855890944498,2
Tumkur Road,3,1354.0,3,85.86,6341.211225997045,3
Ulsoor,3,2135.0,3,215.0,10070.257611241215,3
Ulsoor,2,1275.0,2,120.0,9411.764705882351,2
Ulsoor,3,1020.0,3,110.0,10784.313725490196,3
Ulsoor,2,1200.0,2,60.0,5000.0,2
Ulsoor,2,1180.0,2,100.0,8474.57627118644,2
Ulsoor,3,1340.0,3,90.0,6716.417910447762,3
Ulsoor,3,1500.0,2,125.0,8333.333333333334,3
Ulsoor,3,2000.0,3,185.0,9250.0,3
Ulsoor,2,1255.0,2,120.0,9561.752988047809,2
Ulsoor,3,1685.0,4,185.0,10979.228486646884,3
Ulsoor,3,2135.0,3,170.0,7962.529274004683,3
Ulsoor,2,1160.0,2,130.0,11206.896551724138,2
Uttarahalli,3,1440.0,2,62.0,4305.555555555556,3
Uttarahalli,2,1143.0,2,45.0,3937.007874015748,2
Uttarahalli,2,1020.0,2,45.0,4411.764705882353,2
Uttarahalli,2,1286.0,2,63.0,4898.91135303266,2
Uttarahalli,2,1101.0,2,45.0,4087.193460490463,2
Uttarahalli,2,1345.0,2,67.0,4981.412639405205,2
Uttarahalli,2,1175.0,2,47.0,4000.0,2
Uttarahalli,3,1390.0,2,62.55,4500.0,3
Uttarahalli,3,1330.0,2,56.0,4210.526315789473,3
Uttarahalli,2,1008.0,2,45.0,4464.285714285715,2
Uttarahalli,3,1390.0,2,60.47,4350.359712230216,3
Uttarahalli,3,1617.0,3,66.68,4123.685837971553,3
Uttarahalli,2,1150.0,2,49.0,4260.869565217391,2
Uttarahalli,3,1330.0,2,56.0,4210.526315789473,3
Uttarahalli,2,1200.0,2,44.0,3666.6666666666665,2
Uttarahalli,2,882.0,2,30.0,3401.360544217687,2
Uttarahalli,2,993.0,2,39.71,3998.9929506545823,2
Uttarahalli,2,1045.0,2,45.0,4306.22009569378,2
Uttarahalli,2,850.0,2,37.93,4462.35294117647,2
Uttarahalli,6,3600.0,6,120.0,3333.333333333333,6
Uttarahalli,3,1788.0,3,98.34,5500.0,3
Uttarahalli,3,1345.0,2,57.0,4237.918215613383,3
Uttarahalli,2,1089.0,2,43.55,3999.0817263544536,2
Uttarahalli,2,1279.0,2,48.0,3752.9319781078966,2
Uttarahalli,3,1425.0,2,64.0,4491.228070175439,3
Uttarahalli,2,1155.0,2,40.42,3499.5670995670994,2
Uttarahalli,2,1050.0,2,42.0,4000.0,2
Uttarahalli,3,1300.0,2,55.0,4230.769230769231,3
Uttarahalli,3,1250.0,2,55.0,4400.0,3
Uttarahalli,3,1700.0,3,88.0,5176.470588235294,3
Uttarahalli,3,1200.0,3,50.0,4166.666666666667,3
Uttarahalli,2,1085.0,2,43.0,3963.133640552996,2
Uttarahalli,2,1175.0,2,47.0,4000.0,2
Uttarahalli,3,1689.28,3,91.2,5398.74976321273,3
Uttarahalli,2,1175.0,2,47.0,4000.0,2
Uttarahalli,2,1137.0,2,63.0,5540.8970976253295,2
Uttarahalli,3,1215.0,2,52.85,4349.794238683127,3
Uttarahalli,3,1125.0,3,51.19,4550.222222222223,3
Uttarahalli,2,1325.0,2,53.0,4000.0,2
Uttarahalli,3,1300.0,2,60.0,4615.384615384615,3
Uttarahalli,2,850.0,2,35.0,4117.64705882353,2
Uttarahalli,3,1627.86,3,88.0,5405.87028368533,3
Uttarahalli,3,1360.0,2,61.2,4500.0,3
Uttarahalli,1,661.0,1,36.0,5446.293494704993,1
Uttarahalli,2,1134.0,2,45.36,4000.0,2
Uttarahalli,3,1320.0,2,55.44,4200.0,3
Uttarahalli,3,1390.0,2,61.16,4400.0,3
Uttarahalli,2,1090.0,2,45.0,4128.440366972477,2
Uttarahalli,2,1050.0,2,42.0,4000.0,2
Uttarahalli,2,1123.0,2,48.0,4274.26536064114,2
Uttarahalli,3,1329.0,2,56.0,4213.694507148231,3
Uttarahalli,2,938.0,2,35.0,3731.3432835820895,2
Uttarahalli,2,1100.0,1,45.0,4090.909090909091,2
Uttarahalli,2,1125.0,2,47.0,4177.777777777777,2
Uttarahalli,3,1685.0,3,85.0,5044.510385756676,3
Uttarahalli,3,1390.0,2,62.55,4500.0,3
Uttarahalli,2,1180.0,2,41.3,3499.9999999999995,2
Uttarahalli,2,1380.0,2,42.0,3043.478260869565,2
Uttarahalli,3,1737.0,2,95.0,5469.199769717904,3
Uttarahalli,2,1160.0,2,45.0,3879.310344827586,2
Uttarahalli,3,1280.0,2,60.0,4687.5,3
Uttarahalli,2,1190.0,2,53.55,4500.0,2
Uttarahalli,3,1330.0,2,57.0,4285.714285714285,3
Uttarahalli,3,1560.0,3,74.0,4743.589743589743,3
Uttarahalli,2,1125.0,2,48.0,4266.666666666667,2
Uttarahalli,3,1320.0,2,55.44,4200.0,3
Uttarahalli,2,1160.0,2,40.6,3500.0,2
Uttarahalli,2,1065.0,2,42.59,3999.06103286385,2
Uttarahalli,2,1075.0,2,46.76,4349.767441860465,2
Uttarahalli,2,1155.0,2,40.6,3515.151515151515,2
Uttarahalli,3,1215.0,2,52.85,4349.794238683127,3
Uttarahalli,2,1180.0,2,41.3,3499.9999999999995,2
Uttarahalli,2,1002.0,2,40.08,4000.0,2
